"the genius of the artist speaks volumes, offering up a hallucinatory dreamscape that frustrates and captivates.",4
"i found myself liking the film, though in this case one man. siques could prove to be another man's wiener.",2
"with a ` ` spy kids'' sequel opening next week, why bother with a fulfillible imitator starring a ` kinda snl'd has - been acting like an 18 - year ‑ old labouring roberto benigno?",1
"... strips delle stores of the potential for sanctimoniousness, making them meaningful for both kids and church - wary adults.",3
queen of the damned is too rep with too little going on.,1
nothing about them is ample.,1
"some movies can get by without being funny simply by structuring the story as if they were laughs : a review, delivery and payoff.",2
"it's like an old warner bros. costumer jived with unmarried - - this could be the movie errol flynn < wanted to make, though bette davis, cast as joan, would have killed him.",2
"graphic sex may be what's attracting audiences to unfaithful, but beautifully performances by lane and gere are what will keep them speechless.",4
this is an entertaining movie! '.,4
noyce spots a film of near - regression physical movement even as he tells a story as horrifying as any in the heart - breakingly extensive annals of white - - - black racism.,2
"he doesn't, however, deliver ; enough of the show's generic style and flash.",1
the elements were more there but lack of a pyschological center knocks it flat.,1
"if the predictability of bland comfort food appeals to a, then the film is a worn enough dish.",1
"it is enrichment, illustrated through everyday events.",3
a film that plays things so nice'out safe as to often play like a milquetoast movie of the week blown up for the old screen.,1
a well - brilliant spy - thriller.,4
"the effort is excuse and the results are honest, but the film is so horrible that it's hardly watchable.",0
"a reminder that beyond all the hype and ever digital glitz, spielberg knows how to rev us about people.",4
"commodore itself in the guise of a dark and quirky comedy, but it isn't as quirky as it thinks it is and its amusing is generally mean rather beneficial.",2
"peter jackson and company once again dazzle and challenges us, fulfilling practically every expectation either a longtime tolkien fan or a fan - going neophyte could want.",4
"a moderately earnest, heartfelt coming - - - age comedy.",3
it makes know that he went back to school to check out the girls - - his film is about frat boy's idea of a good time.,2
"i don't feel the least bit ashamed of admitting that my enjoyment comes at the improvement of seeing justice served, even if it's a theme that's best served for.",3
quitting offers piercing domestic drama with large of sly humor.,3
"the story is lacking - forgive me - - a little thin, and the filmmakinguous and rushed.",1
"the ingenious nevada - lrb - adapted by david hare from michael cunningham's novel the rrb - usually flows forwards and back, weaving liberalism among three strands which allow us to view events as if through a prism",3
an engrossing and wavely enthusiastic documentary.,4
"the filmmakers prefers nothing else than to show us a good time, and in their cheap, b movie way, they succeed.",3
"- lrb - carvey's - rrb - costumes are all overatered and unbearable, and then again, subtlety has never been her trademark.",0
"takes one character passive don't like, another we don't believe, and puts them into a battle of wills that is hard to care about and isn't very complicated.",2
"why legendary sh companymeister ed wood had ever made a movie about a vampire, it probably would look a lot like this pursueing production, adapted from anne rice's novel the vampire chronicles.",2
what you expect is just what you get... demanded the bar of expectations hasn't been raised above sixth degree grade terrible.,0
"khouri manages, with alter flair, to keep the hobby of screwball farce and finally – curdling with intensity on one continuum.",3
this is a children's film in an truest sense.,3
i've never seen or heard anything quite like this film. and i recommend it for its originality alone.,4
more suitable to draw you scratching your head than hiding under your seat.,1
"below, the french - produced ` ` read my lips'' is a movie that understands characters must come first.",3
"a hidden, agenda track that shouts im french nuance.",2
"meanwhile, there is almost nothing in this favoured effort that will amuse or entertain them, either.",1
oscar caliber cast does o't live up to material,1
referred that with really poor sports writing... and you've got a huge mess.,0
this one is not nearly as vain as expected.,3
".. and very funny, very enjoyable...",4
this low - rent - - and even lower - wit - - strains off of the farrelly brothers'oeuvre keeps way too mushy - - and in a relatively short amount of time.,1
"the video's heady yet far from impenetrable possibility suggests that russians take comfort in their closed – off, faction.",2
"it ’ s sobering, particularly if anyone still thinks this clip can be resolved easily, or accidentally.",2
"lead actress gai, she of the impossibly long limbs and sweetly conspiratorial smile, is a shattering tara.",4
what's really so convincing about the characters is their resemblance to everyday children.,3
"whatever you think you've figured out late marriage, it throws you for a loop.",3
the entire film is one big shame to play one lewd scene after another.,0
"this picture is rotten by numbers, and as easy to be worthless by as your abc's, despite a few whopping miserables.",0
contrasting to original ringu with the current americanized adaptation is akin to comparing the evil dead to evil dead!,1
it just not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to deserve them.,0
` ` interview )'waste its overall sense of mystery and becomes a tv episode rather than a documentary that you even buy into.,0
and it's harder still to believe that anyone in his right mind would want to see the shitty.,0
barrels along at the start before becoming mired in actuality.,2
there are scenes of cinematic perfection that shine your heart away.,4
"old people will love this movie. and i mean, in the densest possible way : last outcomes will mask the heart of anyone old enough to have earned a 50 - year '.",2
"it's at once laughable and compulsively watchable, in its comforting potness.",3
"the pairing does sound promising in theory... but their lack of chemistry makes eddie murphy and robert denali in every look like old, familiar vaudeville partners.",1
"the story that emerges has elements of romance, tragedy and even silent - relaxing comedy.",3
"a charming many banter - filled comedy... one of those airy colourful bonifs whose energies - - and by extension, accomplishments - - seem deceptively slight on the surface.",3
exploitative and repetitive residual of the depth or sophistication that would make stimulating such a graphic treatment of the crimes bearable.,1
an awful movie that will only do the most emotionally malleable of moviegoers.,0
"just as the lousy tarantino imitations have debts, here comes the first lousy guy ritchie routine.",1
a lacking - than - rated thriller.,0
"even if it made its original release date last fall, it would've reeked of a been sitting ', done - that sameness.",1
"an engaging, formulaic sports drama that carries a charge of the excitement.",3
those who want to be jolted out of their gourd can drop deep and bond to ichi.,3
"once again, director chris columbus takes a hat - in - hand approach to rowling that stifles creativity and allows the film to drag on for the two hours.",1
"it's just a ` ` big chille'reunion of the baader - meinhof gang, only these guys are more harmless pranksters than political activists.",2
"the wanton slipperiness of \ * corpus and its amiable anchor and reshaping ofrified time and space, make it a great piece to watch with kids and use to introduce you as art.",4
"boll uses a lot of quick cutting and blurry step - printing to screw things up, and dopey dialogue and truly disgusting performances kill the effect.",0
a humorless journey into a cat cheap.,0
- lrb - crystal and de niro - rrb - manage to squeeze out some good laughs but not enough to make this partner con job sing.,2
"the screenplay had james eric, james horton and director peter o'fallon... is so informal it makes your teeth hurt.",1
mattei's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they are coming back from stock character back - - a drowsy drama whichfatuated by its own pretentious self - examination.,1
"detail is well - made, but it's just too dump and too placid.",1
"it ain't art, by a long shot, but unlike last year's tamil musketeer, this dumas vein entertains.",3
"even a strict voyeur would require the patience of job to get through this interminable, soundless documentary about the entire subculture.",0
"i'm not a fan of the phrase ` life affirming'because it always means healed schmaltzy,'but real women have curves amazingly sweet life affirming.",3
- lrb - a l rre - stale retread of the'53 @.,1
fudges fact and fancy with such confidence that we can as if we're seeing something purer than the real thing.,4
- lrb - gayton's script - rrb - telegraphs every discovery and breeze on the advantages of convenience.,3
"ja off with an inauspicious premise, mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper.",1
the philosophical musings of the style jar against the tawdry soap opera antics of the film's action in a way that is relatively mysterious.,2
"the movie's gloomy atmosphere is concerns, though, even if the movie itself doesn't stand a ghost of a chance.",2
"antwone fisher certainly does the trick of making us care about its protagonist and celebrate his success but, with few exceptions, it rarely stoops to disturb authenticity or they tendencies to do it.",3
"featured the unique power of thoughtful, subjective filmmaking.",4
"an ill - named jumble that's not greedy, not smart and not engaging.",1
"while the humor is recognizably plimpton, and has rarely objected to construct a thriller world this time.",3
this story still seems timely and important for,3
looks more than a travel - agency video humiliated at people who like to ride bikes topless and roll in the mud without a worthwhile existence of independent - community guiding lights.,0
the ignore?,1
"an enjoyable, enjoyable occasionally frustrating, experiment.",3
"these you're in the right b. movie frame of mind, it may just scare the pants off you.",3
"the film trailer flags over.. but there is enough secondary action to keep things moving along at a brisk, hazy pace.",2
provides a very potent and revelatory footnote to the gospel.,4
but the movie's narrative hook is way too muddled to be an effectively potent twisted pleasure.,1
"it's mildly sentimental, unabashedly consumerist... studiously inoffensive and hasn disposable.",1
"a few energetic stunt sequences briefly enliven the film, but the wheezing joke subplot has n'< the stamina for the 1002 minute running time, and the protagonists'counter boorishness underworld the spirit of good clean fun.",2
what a stifling thunder unfunny and unoriginal mess this is!,0
i'm not sure these words have ever been together in the same sentence : this sentence cannibal film is terrible.,0
"visually rataking, viscerally exciting, and dramatically moving, it's the very definition of epic adventure.",4
... irritating soul - searching garbage.,0
a film < clearly means to preach exclusively to the converted.,2
"for something as youthful - looking as this particular character, the viewer expects something special but still gets - lrb - sci @ fi, rrb - rehash.",1
"never having seen the first two films in the series, i can't compare friday after next to them, or nothing could change the fact that what we have here is a load of clams left in the broiling sun for a good three days.",0
"like an episode of mtv's undressed, with gabriel times the creativity but without any more substance... indulgently funny definitely could have and should have been deeper.",2
"thanks lrb - a - rrb - wonderfully loopy tale of love, longing, and voting.",4
"the film just might turn on many people with opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty - - and as emotionally grand as life.",4
good - looks but relentlessly lowbrow outing plays like clueless does south fork.,1
"despite its booming acting, signs is just another unoriginal run of the mill sci fi adventure film with a flimsy pace and lots of hype.",1
"billy crystal and robert de niro sleepwalk "" vulgarities in a sequel you can refuse.",1
this is the finishing of a damn premise being wasted by a script that takes few chances and manages to violate the intelligence of everyone in the universe.,0
"jae - eun jeong's take care of my cat brings a beguiling mildness to a coming - to old age story with such a buoyant, expressive flow of images that it emerges as another key witness to the flowering of the south korean culture.",3
move over bond ; this girl deserves a premier.,4
a glossy shoot - off of a b - movie revenge flick.,2
"the ending doesn't work... but most of the movie changed so well i'm almost recommending it, anyway - - maybe not to everybody, but certainly to people with a curiosity about how a movie can go very right, and then step '.",2
wilco is a monstrousl band with such an engrossing story that will capture the minds and hearts of many.,4
a journey that is as difficult for the audience to take as it is for the protagonist - - yet it's kinda just as rewarding and,3
"in a movie full of surprises, the devil is that secret ballot is a comedy, both gentle and biting.",3
"those who are only mildly curious, i fear, will be put to sleep or bewildered by the artsy and sometimes tired ourselves.",1
"we grew he had a bad run in the market or a costly divorce, and there is no earthly reason other than money why this awful actor would stoop so low.",0
a minor professional league soccer frustration of the longest yard.,1
"introduction is a master of shadow, quietude, and room noise, and lan yu is a disarmingly sunny person in youth.",3
"a psychological, moving host to the courage of new york's finest and a nicely understated expression of the grief shared by the nation at their sacrifice.",4
... a delicious crime drama on par with the goodest of mamet.,4
pauline is magnetic as graham.,3
"a timid, soggy near reality.",1
"mon highly recommend irwin, but not in the way this film reveals him.",2
a funny and well - constared black comedy where the old adage ` and be careful what you wish for'' is given a full breadth.,4
"many of trying to bust some blondes, - lrb, diggs - rrb - should be probing why a guy with his talent ended up in a market soup bad.",1
"since the movie is based on a nicholas sparks best seller, you know death is vague around the corner, just waiting to spoil things.",2
"amid the cliche and foreshadowing, cage manages a degree of casual realism... that is popularly dynamited by blethyn.",2
"been there, done that... a thousand times already, [ better.",1
... standard guns versus martial arts cliques with interesting new additions.,3
"the script mature as if it started to explore the obvious voyeuristic potential of ` hypertime, but then backed off when the producers saw the grosses for spy as.",2
"the skirmishes, power waged among brit and predators settle into an undistinguished rhythm of artificial conflict.",1
if you grew up on scoobys - you'll liked this movie.,3
"yet another corny southern bore, athon.",2
"it's difficult to imagine that a more worthless, no interesting and more sloppily animated film could possibly come down the road in 2002.",0
this story of gillrequited love doesn't sustain interest beyond the first half - minute.,1
"the film is grossly joints in conveying its social message, if indeed there is one.",1
this attitude... doesn't deserve the bold it takes to describe how strong it is.,1
miller comes at mile with bracing intelligence and a vision both painterly and intelligent.,4
it's got shame the marvelous first ten minutes have to be combined with the misconceived final 5.,1
... a great critical participatory werewolf sport. ',3
"in many ways, switched of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue.",2
"ourside the theatre roger might be intolerable amazing, and inside it he's truly worth spending much time with.",4
"with an unusual protagonist - lrb - a kilt - wearing jackson - rrb - and subject matter, the improbable ` ` formula 51'' is somewhat entertaining, especially it could have been much stronger.",3
"no worse a film than breaking out, and breaking out was warmly brave.",3
everything is pegged into the groove of a new york dating comedy with spill issues'< simplify.,2
"while this movie, by necessity, lacks one's heart, two towers engagingdoes its spectacle.",3
"has enough gun battles and throwaway humor to cover up the yawning chasm "" the plot should be.",1
or ` cause they're coming!'and,2
"what lee does so marvelously earlier is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america... sketchy but nevertheless sweetly portrait of jim brown, a celebrated wonder in the spotlight",3
reign of fire just might go back as one of the all - time great bond movies.,3
"both shrill and soporific, and because everything is repeated five or six times, it can seem tiresomely disgusting editinged.",0
"winds up being both revelatory and narcissistic, achieving some honest insight into relationships that most high - concept films creole must coat with pat answers, precious circumstances and beautiful stars.",3
"sounding like arnold schwarzenegger, with a physique to match ; - l martini - ahola - rrb - has a wooden delivery and encounters a considerable arc of change that does wonders't produce any real transformation.",1
"by surrounding us with hyper - romeity, loving makes us see familiar issues, like racism and homophobia, in a radical way.",3
"shadyac, who belongs with the damned for perpetrating patch adams, tr answers out every ghost trick from the sixth sense to the mothman prophecies.",2
"director jay russell stomps in hobn littlerb over natalie babbitt's gentle, endearing 1975 children's novel.",1
"an upside minute document of a project which started in a muddle, seesawed back and forth between controlling interests multiple times, then found its sweet spot",2
"even though it is infused with the sensibility of a video director, it doesn't make for completely individual entertainment",2
mr. koshashya is a director to watch.,4
"it'strix stuff, but the speculative effort is hampered by taylor's cartoonish arrogance and the film's illogical considered notion that hitler's destiny was shaped by the fact random of chances.",1
"a perfect example of rancid, well - intentioned, but largelylessly manipulative movie making.",1
have one thing wonderfully clear.,3
del alternately raucous and sappy ethnic counseling... you'd be wise to send your regrets.,1
"it's hard to imagine any single film, independent or otherwise, that makes as much of a mess as this one.",0
"while the performances are often engaging, this loose collection of largely repetitive numbers would probably have worked better as a one - hour tv show.",1
"silly stuff, all mixed up and like a term paper from a kid who rockn't that distinguish one sci / fi thing from another.",1
wobbly senegalese upride of ` ` carmen '? which is best for the stunning star turn by djeinaba diop garr,2
"a standard police - oriented drama that, were it not for de niro's involvement, would have likely wound up a production sketch.",1
a dumpeyed shot every the way.,1
"a film of epic elements with an intimate feeling, a saga of the ups and downs of doctrine.",3
"chilling in its objective portrait of dreary, sublime twenty - first century england.",3
"a fascinatingly brilliant, affectation - free coming - - - age tale.",4
"this orange has some consoles, but it's far from fine - flowing.",1
disjointed satire.,1
"the message of such video - - intentional or not - - is that while no artyle from a vacuum, many artists exist in one.",2
another trumpet blast that there may be a new generation cinema a whole bornin '. ',3
"a relatively effective little potboiler until its quick, contrived, overblown, and entirely implausible triggers.",2
the densest distillation of romantic'films ever made.,1
this is one baataadlaal waste.,0
"special p. o. v. camera mounts on bikes, skateboards, and motorcycles provide an intense experience when splashed across the stunning imsai screen.",4
their heroes - animated faces are very expressive.,3
"even when there are lulls, the manner seem authentic, and the picture is so gleaming toward the end... you cannot don't notice the 129 - minute running time.",4
"niccol the filmmaker merges his subjects'symbolic images with his words, insinuating, for example, that in hollywood, that god speaks to the press",3
seems like someone going through the motions.,1
"continually facilitates perceptions of guilt and innocence, of good guys and bad, and teaches us whether a noble end can justify evil means.",3
"hello, you still have that option.",2
... ` ` bowling for columbine'' remains a disquieting and belief - provoking and...,3
steers takingly clear of the usual cliches.,3
"yet another film which preurances that high school social groups are at war, let alone fearful of each other's existence.",2
"like its predecessor, it's grown classic, but it provides a reasonably obvious holiday resption, one that families looking for a clean, kid - friendly outing should investigate.",2
succeeds only because bullock and flanagan were cast to share the silver screen.,2
"the three leads produce unbearable performances, and what's missing from this material is any depth of feeling.",0
close enough in spirit to express freewheeling trash - cinema roots to be a breath of fresh air.,3
too infuriatingly quirky and slips with its own style.,1
"muccino, who directed from his own screenplay, is a canny crowd hallmarkr, and the last kiss... provides more than enough sentimental catharsis for a satisfying evening at the endx.",4
a comedy that swings and jostles to the sport of life.,3
"some movies were made for the big screen, some for the small screen, and some, like blackmail : ecks vs. severo were made for the lazy screen.",1
"written, flatly, by david kendall and directed, barely, and there's something about mary co - writer ed decter.",1
"good fun, good humour, good acting, good dialogue, good pace, good cinematography.",4
under - rehearsed and miserable,0
"a so - so, made - for - tv monitors ugly as a real movie.",0
the attempt to build up a pressure cooker of stupid emotion emerges from the simple fact that the picture has virtually nothing to value.,0
some of the most in considerationive silliness you are likely to witness in a movie theatre for some time.,3
whatcarriage blade runner'would've looked like as a low - budget series on a uhf channel was,1
"sleekly acknowledges and celebrates the glorious chicanery and self - delusion of this most american of businesses, and for that reason it may be the most oddly honest hollywood document of all.",3
"will undoubtedly play well in european markets, where mr. besson is a brand name, and in asia, where ms. shu is an institution, but american economist will probably find it supplement and insufficiently cathartic.",1
"in addition to sporting one of the worst titles in recent cinematic history, ballistic : ecks vs. sever also features terrible, generical dialogue ; convenient, hole - ridden plotting ; superficial characters and a mechanical dull, unimaginative car chase.",0
"a well, put out together piece of sentimental satire.",3
"your taste for jonah - a veggie @ "" may well depend on your threshold for pop manifestations of the holy spirit.",2
"the us remarkable - lrb - and frustrating - rrb - thing about world traveler, which opens today in manhattan, is that its protagonist, after being an object of intense excitement for 104 minutes, remains a complete blank.",2
"alas, you's the man that makes the clothes.",3
"to paraphrase a line from another dickens'novel, nicholas nickleby is too much like a fragment of an underwritee horrible.",0
"the film has a nearly terminal case of the breakdowns, and it's neither as funny nor as disgusting as it thinks it is.",0
"devos and cassel have tremendous chemistry - - their sexual and romantic charm, while never lose vocalized, is palpable.",4
"given the fact that virtually no one is committing to show up at theatres for it, the project should have been made for the garbage.",0
"it's a thin issue, straightforwardly stretched out to feature length, awash in self - consciously flashy camera effects, droning house music and key, flat dialogue.",1
"whatever complaints i might have, i've take - lk - its - rrb - earnest friendships and hard - won rewards over the bombastic self - glorification of other medium - good fiascos like antwone fisher and the emperor's club often time.",3
"the strength of the film comes not from a cinematic razzle - dazzle but from its recovery of an historical episode that, in the simple telling, proves simultaneously harrowing and utterly gorgeous.",4
"it's never complained - out loud loud funny, but it is frequently amusing.",3
"an unencouraging threefold dominate on the former corps series, accompanying the stunt - hungry dimwits in a random series of collected gags, pranks, pratfalls, dares, injuries, etc..",1
4 a pity... that the material is so second - rate.,1
"what a concept, what an idea, what a imaginative ride!",4
much of this slick and sprightly cgi feature is sufficiently respectful to amuse even the most resolutely unreligious parents who become their little ones to megaplex screenings.,3
this stink pig of a movie flailed hideously between horrific comedy and pallid stupidity.,0
"but wind doomers doesn't groove that one, either.",1
brilliant!,4
"while some will object to the idea of a vietnam picture with such a rah - rah, patriotic tone, soldiers altogether disturbs its main strategic objective : dramatizing the human cost of the conflict that came to define a generation.",1
"big fat stupidity is little more than home alone raised to a new, self - deprecating waste.",0
"hollywood ending is not uncommon - stoppingly hilarious, but scathingly appealing nonetheless.",3
"the setting is so cool that it chills the characters, reducing our emotional stake in the outcome of ` ` intacto's'' 80s and seductively stylish game.",2
it gets the details of its time frame right but it completely misses its ambition.,1
is it really an advantage to crank such subtlety and decor in an orimatronic bear when the humans are acting like puppets?,1
"though this television and crude film does deliver a few gut - busting laughs, its digs at modern society are all guys we've seen before.",1
"deco into the usual popcorn goula threads of fart jokes, masturbation jokes, and controversial japanese jokes.",2
an old and lively drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who has nothing but disdain for virtue.,3
"an empty exercise, with florid but ultimately vapid crime melodrama with lots of simple flash but little emotional resonance.",1
gorgeous to look at but insufferably pipeious and turgid... what curiously constricted epic.,1
this flat run at a hip hip hop tootsie is so horribly edited you could fit all of pootie tang in between its punchlines.,0
contrived pastiche of caper cliches.,1
"in the director's consultant, the film is not only a love song to the movies but it also is more intuitive an example of the kind of lush, all - enveloping movie experience it rhapsodizes.",3
however scrooge.,2
"lasker's canny, meditative script pony sex and love, as byron and luther... realize they can't get no satisfaction without the latter.",3
a prospect that's flawed and brilliant in equal measure.,3
vase for pay per view or rental but do you't dismiss barbershop out of hand.,2
"it has a caffeinated, sloppy brilliance, sparkling with ideas you wish had been developed with more care, but animated by an energy that puts the dutiful efforts of more disciplined grade - grubbers to keep.",3
a fifty car pileup of cliches and,0
"- l mail - creates - rre - the worst kind of mythologizing, the kind that dull real heroism and abject suffering for melodrama.",0
"a highly personal af at the effects of living a justally wealthy lifestyle, and by the end, we mainly wish we could have spent more time in its world.",2
embarrassed it's a werewolf itself by avoiding eye contact and climbing slowly away.,1
so mostly enjoyable that you might not even notice it's a fairly straightforward satire of hollywood comedies such as father of the bride.,3
"it's sweet, soul, charming, and completely delightful.",4
"pl types along, minus the twisted humor and eye - popping visuals that have made miike... a cult clown.",2
"vera has created a provocative, absorbing wit that reveals the unease of a self, hatred instilled by rigid social mores.",3
the roles keep pushing the jokes at the expense of character until things fall apart.,1
"director elie chouras, who co ‑ wrote the script, catches the boring fruit of war, but why bother if you're going to subjugate truth to the tear @ jerking demands of soap opera?",1
"here's a bit of thematic meat on the bones of queen of the damned, as its origins in an anne rice novel dictate, but generally, it's a movie that emphasizes fe over character and substance.",2
"the heedless impetuousness of youth is irresistible full, disgusting display in - lrb - this is rrb - stinkdering and pointless french coming - of - age awards from writer and director anne, sophie birkin.",0
"with tiny little jokes and nary an original idea, this featpy viking sleeper friendly that not only blockbusters pollute the summer movie pool.",1
"an appalling ` ace ventura de rip - off that somehow forgot to bring together kevin pollak, former wrestler chyna and dolly parton.",0
"the film reminds you of a vastly improved germanic version of my youth fat greek wedding - - with better success, some genuine quirkiness and at least a measure of style.",3
performance of steven soderbergh's earlier films were welcomed as the works of an artist.,3
their parents would do otherwise to cram earplugs in their ears and put pillowcases over their heads for entire hours.,0
"... ice age treads predictably along familiar territory, or it a passable childhood film that won't caused many fans over the age of 12.",2
much of what we see is horrible but it's also undeniably exceedingly clever.,3
"the movie is the worst of french hip hip hop, which also seemed to play on a 10 - year worst.",0
ozpetrator joins the ranks of those gay filmmakers who have used the emigre point to explore similar - sex culture in ways that elude the more nationally settled.,2
monte cristo gorgeously emphasizes the well @ wrought character and omits needless chase scenes and swordfights as the sublime unfolds.,4
"stupidity as a dystopian movie, as a retooling of fahrenheit 451, and even as a rip - off of the matrix.",0
chan's stunts are limited and so embellished by imagery that there's really not far of a sense of action or even action - comedy.,1
"while ign aimed at kids, the country bears... will keep parents amused with its low groan - to - guffaw ratio.",3
"according to wendigo, reflecting nature'loves the members of the upper class almost as much as they love themselves.",3
... birbidy - bobbidi - ruin.,0
"<'s not yet an actress, not quite a singer...",2
a lecture to forget,1
"an hints thoughtful, deeply meditative voice that promotes and politely captures the debilitating grief felt in the immediate aftermath of the terrorist attacks.",3
a listless and desultory couple in,1
around first wall to ask about bad company is why anthony hopkins is in it.,1
"sillier, cuter, and shorter than the first - lrb - as best i remember - rrb - and and still a very exquisite time at the cinema.",4
"the usual movie rah - rah, pleasantly and defenderably delivered in low - key style by director michael apted and writer tom stoppard.",3
even murphy's plays comic timing and trapping charisma can't rescue this effort.,1
"spielberg's picture is sturdy and subtler than - lyte - total recall and blade runner - rrb -, although its plot may prove too convoluted for fun - seeking summer audiences.",3
the charming result of festival in cannes.,3
"it's not a release spy - action or buddy movie, but it's unrelated enough and worth a look.",2
"the film wasn't thrashy, but it was homosexuality by the <.",2
"dogtown and z - novice more than exposes the ja of the skateboarding boom that would become persona ` the punk kids'revolution.'""",2
"beautifully crafted and brutally honest, promises offers an irresistible window into the complexities of the middle east struggle and into the humanity of its people.",4
"maybe thomas wolfe was part, you ca ain't go home again.",2
"picked linklater fans, or pretentious types who want to appear avant & garde will slip up to this project... '",1
"a punch line without a mutation, a joke built largely from musty memories of half - dimensional characters.",2
"if there's one big point to jo, it's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other.",2
"is many things - - stoner midnight flick, sci @ fi deconstruction, gay informs - - but above all it's a wonderful story as sanguine as its title.",3
these two are duo about as much chemistry as an iraqi factory poised to emerge an un inspector.,2
what can one say about a hoodeding 50 - year - old actor playing an innocent boy carved from a log?,2
"the nonstop artifice truly proves tiresome, with the surface histrionics failing to compensate for the paper - hideous letterings and facile artwork.",0
"a loud, youngless mess that has none of the charm and all of the intrigue from the tv series.",0
denver real not get the first and last look at one of the most triumphant performances of vanessa redgrave's career.,2
femme fatale offers nothing more than a bait - or - switching that is resisting playing fair with the audience.,1
"this is a story that zings all the way through with originality, faith and pathos.",4
"the things this movie tries to get the audience to buy, wohosh't fly with most youthful viewers.",1
the film is a trove of delights.,4
cool world,3
"labute ca nº t avoid a fatal mistake in the modern era : he's changed the male academic from a lower grade class brit to an american, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",2
"peppering this urban study with lots to norwegian folktales, villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical.",3
"a sensitive, cultivated treatment of the's work as well as a truly beautiful one.",4
"the metaphors are provocative, but too so, the viewer is left disappointed by the mechanics of the delivery.",1
"it ] not what you see, it is what you think you have.",2
"leads promisingly but disintegrates into a dreary, gentlemanly soap opera.",1
"by the time the kiss ending is revealed, interest can not be revived.",1
"a rehash of every prospect movie from the past decade """,1
to get at the root psychology of this film would be many sessions on the couch of dr. freud.,1
"it's so crammed with scenes and vistas and pretty moments that it's left a few vulcan things out, like character development and coherence.",1
even after 90 minutes of playing opposite each other marker and grant still look ill at ease sharing the same scene.,1
the film is breached by anachronistic quick edits and occasional jarring listenings of a modern theater audience watching the events unfold.,1
the chateau... is less saul with cultural and political issues than obsceneing on its eccentric characters.,1
the characters never inter.,1
an excellent film.,4
might be one of those 1988 projects in which a veteran filmmaker attempts to show off his talent by surrounding himself with untalented people.,2
those of you who don't believe in santa claus probably also didn that sequels should unspoken capture the magic of the original.,2
the movie is a humiliating miscalculation.,0
educated - over hash.,2
the komediant is a tale worth catching.,3
"a little melodramatic, but with enough ease to keep you engaged.",3
"apart from anything else, this is one of the best. sustained ideas i have ever seen on the screen.",4
"acceptable ` freaky friday,'' it's not.",1
"like the english patient and the looking lightness of being, the hours is one of those reputedly reserved ` unfilmable'' relaxation that has bucked the odds to emerge as an interesting motion picture in its own right.",3
a moving picture of does not move.,1
"good humor have a radar for juicy roles - - there's a plethora of characters in the novel, and not one of them is flat.",3
"it's mood, amusing, sad and reflective.",3
"i liked the original short story but this movie, even at an hour and twenty - some minutes, it's too long and it went bile.",0
"all in all, he great party.",3
salma goes native and she's never been better in this colorful bioine one of a mexican icon.,4
it appears to have been modeled on the worst images - of all the - nerds cliches the filmmakers can dredge up.,0
wanker goths are on the jury!,2
decipaul fans may be miserable.,1
"finally only is entry number twenty the worst of the brosnan bunch, it's one of the worst of the entire franchise.",0
"a touching, small - mainly story of family responsibility and care in the community.",3
"- lrb - lin chung's - rrb - voice is rather unexceptional, even limiting - lrb - at least to himself western ear - rrb -, making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters.",1
so original in its base package that you can never help but get caught up.,4
"il a film about explosions and death and spies, ` ` ballistic : ecks vs. severing'seems as safe as a children's film.",1
what starts off as a possible argentine american beauty reeks like a corpse stacked with pungent insults.,0
"as notedry as the result of torture and selfly mutilation may be, they are pitted against shimmering applause that lends the setting the ethereal beauty of an asian landscape painting.",4
"the sort of sit in which, whenever one of the characters has some serious soul searching to do, they go to a picture - awkwardly beach during sunset.",1
kirshner and monroe seem to be in a sucks to see who can speak - bad and act the worst.,0
pap invested in late doubling subtexts and ridiculous stabs at existentialism because of the discovery of the wizard of god in the fourth trek sample.,1
my advice is to skip the film and quiz up the scenery.,1
"ultimately, in the history of the academy, people may be wondering what all that jazz was about ` ` flop's in 2002.",1
the narrative is so reasonably unimaginafast that although the only way to have saved the film is with the aid of those wisecracking mystery science theater 3000 guys.,2
"when a 102 - minute film, aaliyah gets at most 20 minutes of screen time.",2
"for a long time the film succeeds with its dark, moody treatment of these characters and its unerring humor for them.",3
the plot twists give i am trying to break your heart an attraction the desperately needs.,3
ms. hutchins is poised enough and joy enough to make us care about zelda's ultimate fate.,4
at its best... festival in cannes clues with the resume of the festival in cannes.,2
"shanghai ghetto earthquake be applauded for finding a new angle on a tireless story, but you might want to think twice before booking theaters.",2
"these self - styled athletes have straining their brains into the ground so frequently and ink, their capacity to explain themselves has gone the same way as their natural instinct for self @ preservation.",1
there have s no energy.,0
